Date,Time,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Season,Anomaly_flag
05-09-2024,08:15,2.23,232.1,9.62,781.0,670.0,558.0,223.0,monsoon,0
05-09-2024,08:30,0.47,229.9,7.93,166.0,142.0,119.0,47.0,monsoon,1
05-09-2024,08:45,2.07,231.6,8.95,726.0,622.0,518.0,207.0,monsoon,0
05-09-2024,09:00,1.24,233.1,5.3,433.0,371.0,309.0,124.0,monsoon,0
05-09-2024,09:15,4.07,230.3,6.88,1426.0,1222.0,1018.0,407.0,monsoon,1
05-09-2024,09:30,1.75,227.8,7.69,613.0,525.0,438.0,175.0,monsoon,0
05-09-2024,09:45,1.58,227.7,6.94,553.0,474.0,395.0,158.0,monsoon,0
05-09-2024,10:00,1.78,232.2,7.68,624.0,535.0,446.0,178.0,monsoon,0
05-09-2024,10:15,1.31,233.1,5.63,459.0,394.0,328.0,131.0,monsoon,0
05-09-2024,10:30,1.65,233.7,7.05,576.0,494.0,412.0,165.0,monsoon,0
05-09-2024,10:45,1.48,232.5,6.38,519.0,445.0,371.0,148.0,monsoon,0
05-09-2024,11:00,1.51,226.0,6.7,530.0,454.0,378.0,151.0,monsoon,0
05-09-2024,11:15,1.5,230.3,6.53,526.0,451.0,376.0,150.0,monsoon,0
05-09-2024,11:30,1.42,232.9,6.1,497.0,426.0,355.0,142.0,monsoon,0
05-09-2024,11:45,1.57,229.0,6.86,550.0,471.0,393.0,157.0,monsoon,0
05-09-2024,12:00,1.56,230.5,6.79,547.0,469.0,391.0,156.0,monsoon,0
05-09-2024,12:15,0.26,230.4,5.77,92.0,79.0,66.0,26.0,monsoon,1
05-09-2024,12:30,1.3,227.6,5.7,454.0,389.0,324.0,130.0,monsoon,0
05-09-2024,12:45,1.63,228.4,7.14,571.0,490.0,408.0,163.0,monsoon,0
05-09-2024,13:00,1.65,232.4,7.11,578.0,496.0,413.0,165.0,monsoon,0
05-09-2024,13:15,1.09,227.0,4.81,382.0,328.0,273.0,109.0,monsoon,0
05-09-2024,13:30,1.47,229.7,6.4,514.0,441.0,368.0,147.0,monsoon,0
05-09-2024,13:45,1.28,228.7,5.58,447.0,383.0,319.0,128.0,monsoon,0
05-09-2024,14:00,1.69,228.7,7.38,591.0,506.0,422.0,169.0,monsoon,0
05-09-2024,14:15,1.29,231.7,5.59,453.0,388.0,324.0,129.0,monsoon,0
05-09-2024,14:30,1.4,230.2,6.08,490.0,420.0,350.0,140.0,monsoon,0
05-09-2024,14:45,2.0,229.9,8.69,700.0,600.0,500.0,200.0,monsoon,0
05-09-2024,15:00,1.67,230.3,7.27,586.0,502.0,418.0,167.0,monsoon,0
05-09-2024,15:15,1.32,229.6,5.77,463.0,397.0,331.0,132.0,monsoon,0
05-09-2024,15:30,1.24,229.4,5.4,433.0,371.0,310.0,124.0,monsoon,0
05-09-2024,15:45,1.33,229.6,5.81,467.0,400.0,334.0,133.0,monsoon,0
05-09-2024,16:00,1.45,228.6,6.34,507.0,435.0,362.0,145.0,monsoon,0
05-09-2024,16:15,1.35,229.3,5.87,471.0,404.0,337.0,135.0,monsoon,0
05-09-2024,16:30,1.37,228.7,5.99,479.0,411.0,342.0,137.0,monsoon,0
05-09-2024,16:45,1.68,232.9,7.2,587.0,503.0,420.0,168.0,monsoon,0
05-09-2024,17:00,1.44,227.7,6.34,505.0,433.0,361.0,144.0,monsoon,0
05-09-2024,17:15,1.13,231.0,4.91,397.0,340.0,284.0,113.0,monsoon,0
05-09-2024,17:30,1.74,231.7,7.5,608.0,521.0,434.0,174.0,monsoon,0
05-09-2024,17:45,6.69,229.8,7.57,2343.0,2008.0,1673.0,669.0,monsoon,1
05-09-2024,18:00,2.46,227.9,10.81,862.0,739.0,616.0,246.0,monsoon,0
05-09-2024,18:15,1.84,229.5,8.03,645.0,553.0,460.0,184.0,monsoon,0
05-09-2024,18:30,2.5,229.1,10.91,875.0,750.0,625.0,250.0,monsoon,0
05-09-2024,18:45,2.18,232.3,9.4,764.0,655.0,546.0,218.0,monsoon,0
05-09-2024,19:00,2.33,228.1,10.19,814.0,698.0,581.0,232.0,monsoon,0
05-09-2024,19:15,2.38,229.5,10.38,834.0,715.0,596.0,238.0,monsoon,0
05-09-2024,19:30,2.15,231.0,9.3,752.0,645.0,537.0,215.0,monsoon,0
05-09-2024,19:45,1.71,229.7,7.45,599.0,514.0,428.0,171.0,monsoon,0
05-09-2024,20:00,2.05,230.0,8.92,718.0,615.0,513.0,205.0,monsoon,0
05-09-2024,20:15,2.38,231.2,10.27,831.0,712.0,594.0,238.0,monsoon,0
05-09-2024,20:30,2.44,229.2,10.64,853.0,731.0,610.0,244.0,monsoon,0
05-09-2024,20:45,1.69,228.3,7.38,590.0,506.0,421.0,168.0,monsoon,0
05-09-2024,21:00,1.9,230.7,8.25,666.0,571.0,476.0,190.0,monsoon,0
05-09-2024,21:15,1.87,228.2,8.19,654.0,561.0,467.0,187.0,monsoon,0
05-09-2024,21:30,7.17,227.6,9.3,2509.0,2151.0,1792.0,717.0,monsoon,1
05-09-2024,21:45,2.44,229.4,10.64,855.0,733.0,610.0,244.0,monsoon,0
05-09-2024,22:00,0.79,229.3,3.44,276.0,236.0,197.0,79.0,monsoon,0
05-09-2024,22:15,0.94,229.1,4.12,330.0,283.0,236.0,94.0,monsoon,0
05-09-2024,22:30,0.83,228.7,3.64,292.0,250.0,208.0,83.0,monsoon,0
05-09-2024,22:45,0.88,233.1,3.77,307.0,263.0,220.0,88.0,monsoon,0
05-09-2024,23:00,0.24,228.3,4.31,84.0,72.0,60.0,24.0,monsoon,1
05-09-2024,23:15,0.87,226.6,3.85,305.0,262.0,218.0,87.0,monsoon,0
05-09-2024,23:30,0.77,229.9,3.36,270.0,232.0,193.0,77.0,monsoon,0
05-09-2024,23:45,0.95,228.7,4.15,332.0,284.0,237.0,95.0,monsoon,0
06-09-2024,00:00,0.94,229.5,4.07,327.0,280.0,234.0,94.0,monsoon,0
06-09-2024,00:15,0.9,231.4,3.89,315.0,270.0,225.0,90.0,monsoon,0
06-09-2024,00:30,0.84,229.7,3.66,294.0,252.0,210.0,84.0,monsoon,0
06-09-2024,00:45,0.97,229.3,4.23,339.0,291.0,242.0,97.0,monsoon,0
06-09-2024,01:00,0.83,230.7,3.58,289.0,248.0,206.0,83.0,monsoon,0
06-09-2024,01:15,0.87,228.1,3.8,303.0,260.0,217.0,87.0,monsoon,0
06-09-2024,01:30,0.84,230.3,3.65,294.0,252.0,210.0,84.0,monsoon,0
06-09-2024,01:45,0.92,228.9,4.01,321.0,275.0,229.0,92.0,monsoon,0
06-09-2024,02:00,0.87,233.3,3.74,306.0,262.0,218.0,87.0,monsoon,0
06-09-2024,02:15,0.95,227.9,4.19,334.0,286.0,238.0,95.0,monsoon,0
06-09-2024,02:30,0.87,227.3,3.84,306.0,262.0,218.0,87.0,monsoon,0
06-09-2024,02:45,0.92,227.7,4.04,322.0,276.0,230.0,92.0,monsoon,0
06-09-2024,03:00,0.78,227.4,3.43,273.0,234.0,195.0,78.0,monsoon,0
06-09-2024,03:15,0.96,228.3,4.22,337.0,289.0,241.0,96.0,monsoon,0
06-09-2024,03:30,0.81,232.1,3.5,284.0,244.0,203.0,81.0,monsoon,0
06-09-2024,03:45,0.98,230.8,4.26,344.0,295.0,246.0,98.0,monsoon,0
06-09-2024,04:00,0.55,231.9,2.36,191.0,164.0,137.0,55.0,monsoon,0
06-09-2024,04:15,0.88,230.6,3.79,306.0,262.0,219.0,88.0,monsoon,0
06-09-2024,04:30,0.98,230.5,4.24,342.0,293.0,244.0,98.0,monsoon,0
06-09-2024,04:45,0.85,232.9,3.65,297.0,255.0,212.0,85.0,monsoon,0
06-09-2024,05:00,0.72,231.0,3.13,253.0,217.0,181.0,72.0,monsoon,0
06-09-2024,05:15,0.89,235.7,3.78,312.0,267.0,222.0,89.0,monsoon,0
06-09-2024,05:30,3.19,228.5,4.24,1116.0,957.0,797.0,319.0,monsoon,1
06-09-2024,05:45,0.81,230.3,3.5,282.0,242.0,202.0,81.0,monsoon,0
06-09-2024,06:00,1.76,235.6,7.46,616.0,528.0,440.0,176.0,monsoon,0
06-09-2024,06:15,1.95,228.0,8.55,682.0,585.0,487.0,195.0,monsoon,0
06-09-2024,06:30,2.1,229.2,9.18,737.0,632.0,526.0,210.0,monsoon,0
06-09-2024,06:45,2.0,233.0,8.57,699.0,599.0,499.0,200.0,monsoon,0
06-09-2024,07:00,1.9,232.8,8.16,665.0,570.0,475.0,190.0,monsoon,0
06-09-2024,07:15,1.98,230.0,8.59,691.0,592.0,494.0,198.0,monsoon,0
06-09-2024,07:30,2.26,228.2,9.9,790.0,677.0,564.0,226.0,monsoon,0
06-09-2024,07:45,1.84,232.0,7.95,645.0,553.0,461.0,184.0,monsoon,0
06-09-2024,08:00,2.03,232.7,8.71,709.0,608.0,507.0,203.0,monsoon,0
06-09-2024,08:15,0.39,228.9,7.4,137.0,117.0,98.0,39.0,monsoon,1
06-09-2024,08:30,1.61,225.7,7.14,564.0,483.0,403.0,161.0,monsoon,0
06-09-2024,08:45,1.83,227.5,8.06,642.0,550.0,458.0,183.0,monsoon,0
06-09-2024,09:00,1.4,231.3,6.05,490.0,420.0,350.0,140.0,monsoon,0
06-09-2024,09:15,1.23,228.8,5.38,430.0,369.0,308.0,123.0,monsoon,0
06-09-2024,09:30,1.24,227.8,5.42,432.0,370.0,309.0,124.0,monsoon,0
06-09-2024,09:45,1.48,229.3,6.45,518.0,444.0,370.0,148.0,monsoon,0
06-09-2024,10:00,1.59,228.1,6.99,558.0,478.0,399.0,160.0,monsoon,0
06-09-2024,10:15,1.43,228.7,6.26,501.0,430.0,358.0,143.0,monsoon,0
06-09-2024,10:30,1.62,228.1,7.09,566.0,485.0,404.0,162.0,monsoon,0
06-09-2024,10:45,1.45,230.0,6.32,509.0,436.0,364.0,145.0,monsoon,0
06-09-2024,11:00,1.34,227.7,5.89,469.0,402.0,335.0,134.0,monsoon,0
06-09-2024,11:15,1.26,229.7,5.5,442.0,379.0,316.0,126.0,monsoon,0
06-09-2024,11:30,1.37,229.4,5.96,479.0,410.0,342.0,137.0,monsoon,0
06-09-2024,11:45,1.54,230.1,6.68,538.0,461.0,384.0,154.0,monsoon,0
06-09-2024,12:00,1.44,231.2,6.22,503.0,431.0,360.0,144.0,monsoon,0
06-09-2024,12:15,1.4,228.1,6.14,490.0,420.0,350.0,140.0,monsoon,0
06-09-2024,12:30,1.33,228.6,5.84,467.0,400.0,334.0,134.0,monsoon,0
06-09-2024,12:45,1.71,229.1,7.46,598.0,513.0,427.0,171.0,monsoon,0
06-09-2024,13:00,1.46,228.3,6.4,511.0,438.0,365.0,146.0,monsoon,0
06-09-2024,13:15,1.42,230.0,6.16,496.0,425.0,354.0,142.0,monsoon,0
06-09-2024,13:30,1.27,230.4,5.53,446.0,382.0,319.0,128.0,monsoon,0
06-09-2024,13:45,1.42,230.9,6.16,498.0,427.0,356.0,142.0,monsoon,0
06-09-2024,14:00,1.5,234.6,6.41,526.0,451.0,376.0,150.0,monsoon,0
06-09-2024,14:15,1.42,228.7,6.23,498.0,427.0,356.0,142.0,monsoon,0
06-09-2024,14:30,1.77,231.2,7.66,620.0,531.0,443.0,177.0,monsoon,0
06-09-2024,14:45,1.71,231.5,7.37,597.0,512.0,426.0,171.0,monsoon,0
06-09-2024,15:00,1.55,226.6,6.86,544.0,466.0,389.0,156.0,monsoon,0
06-09-2024,15:15,1.26,228.9,5.5,441.0,378.0,315.0,126.0,monsoon,0
06-09-2024,15:30,1.44,231.7,6.23,505.0,433.0,361.0,144.0,monsoon,0
06-09-2024,15:45,1.41,230.5,6.11,493.0,422.0,352.0,141.0,monsoon,0
06-09-2024,16:00,1.44,227.7,6.33,504.0,432.0,360.0,144.0,monsoon,0
06-09-2024,16:15,1.53,228.8,6.7,537.0,460.0,383.0,153.0,monsoon,0
06-09-2024,16:30,1.6,229.8,6.98,561.0,481.0,401.0,160.0,monsoon,0
06-09-2024,16:45,1.46,228.6,6.4,512.0,439.0,366.0,146.0,monsoon,0
06-09-2024,17:00,1.39,226.8,6.14,487.0,418.0,348.0,139.0,monsoon,0
06-09-2024,17:15,1.14,233.3,4.87,397.0,340.0,284.0,114.0,monsoon,0
06-09-2024,17:30,1.43,231.8,6.17,500.0,429.0,357.0,143.0,monsoon,0
06-09-2024,17:45,1.26,232.1,5.41,440.0,377.0,314.0,126.0,monsoon,0
06-09-2024,18:00,1.41,233.2,6.06,495.0,424.0,353.0,141.0,monsoon,0
06-09-2024,18:15,1.82,231.6,7.87,638.0,547.0,456.0,182.0,monsoon,0
06-09-2024,18:30,2.46,230.0,10.71,862.0,739.0,616.0,246.0,monsoon,0
06-09-2024,18:45,2.51,230.8,10.87,878.0,752.0,627.0,251.0,monsoon,0
06-09-2024,19:00,1.73,229.6,7.53,605.0,519.0,432.0,173.0,monsoon,0
06-09-2024,19:15,2.38,226.6,10.49,832.0,713.0,594.0,238.0,monsoon,0
06-09-2024,19:30,2.32,231.3,10.03,812.0,696.0,580.0,232.0,monsoon,0
06-09-2024,19:45,2.17,230.6,9.4,759.0,650.0,542.0,217.0,monsoon,0
06-09-2024,20:00,2.29,232.8,9.86,803.0,688.0,574.0,230.0,monsoon,0
06-09-2024,20:15,1.85,230.5,8.03,648.0,555.0,463.0,185.0,monsoon,0
06-09-2024,20:30,1.94,228.1,8.52,680.0,583.0,486.0,194.0,monsoon,0
06-09-2024,20:45,1.88,228.3,8.24,658.0,564.0,470.0,188.0,monsoon,0
06-09-2024,21:00,1.55,226.9,6.84,543.0,466.0,388.0,155.0,monsoon,0
06-09-2024,21:15,2.65,229.4,11.53,926.0,794.0,661.0,264.0,monsoon,0
06-09-2024,21:30,2.31,232.2,9.93,807.0,692.0,576.0,230.0,monsoon,0
06-09-2024,21:45,2.4,230.2,10.41,839.0,719.0,599.0,240.0,monsoon,0
06-09-2024,22:00,0.95,233.4,4.09,334.0,286.0,238.0,95.0,monsoon,0
06-09-2024,22:15,0.86,230.7,3.74,302.0,259.0,216.0,86.0,monsoon,0
06-09-2024,22:30,0.79,229.4,3.44,276.0,236.0,197.0,79.0,monsoon,0
06-09-2024,22:45,0.78,232.0,3.37,274.0,235.0,196.0,78.0,monsoon,0
06-09-2024,23:00,2.56,228.1,4.3,898.0,769.0,641.0,256.0,monsoon,1
06-09-2024,23:15,0.88,230.0,3.83,308.0,264.0,220.0,88.0,monsoon,0
06-09-2024,23:30,0.87,228.8,3.8,304.0,261.0,217.0,87.0,monsoon,0
06-09-2024,23:45,0.89,233.3,3.81,312.0,267.0,222.0,89.0,monsoon,0
07-09-2024,00:00,0.63,231.1,2.72,220.0,188.0,157.0,63.0,monsoon,0
07-09-2024,00:15,0.84,232.3,3.6,293.0,251.0,209.0,84.0,monsoon,0
07-09-2024,00:30,0.72,229.5,3.15,253.0,217.0,180.0,72.0,monsoon,0
07-09-2024,00:45,0.85,230.0,3.68,296.0,254.0,212.0,85.0,monsoon,0
07-09-2024,01:00,0.85,231.8,3.67,298.0,255.0,213.0,85.0,monsoon,0
07-09-2024,01:15,0.79,232.3,3.38,275.0,236.0,196.0,78.0,monsoon,0
07-09-2024,01:30,0.74,231.0,3.21,260.0,223.0,186.0,74.0,monsoon,0
07-09-2024,01:45,0.79,228.9,3.43,275.0,236.0,196.0,79.0,monsoon,0
07-09-2024,02:00,0.9,228.6,3.93,315.0,270.0,225.0,90.0,monsoon,0
07-09-2024,02:15,0.73,228.7,3.17,254.0,218.0,182.0,73.0,monsoon,0
07-09-2024,02:30,0.72,226.9,3.16,251.0,215.0,179.0,72.0,monsoon,0
07-09-2024,02:45,0.65,227.5,2.87,229.0,196.0,163.0,65.0,monsoon,0
07-09-2024,03:00,0.74,230.9,3.23,261.0,224.0,186.0,74.0,monsoon,0
07-09-2024,03:15,0.76,230.4,3.31,267.0,229.0,190.0,76.0,monsoon,0
07-09-2024,03:30,0.8,230.9,3.48,281.0,241.0,201.0,80.0,monsoon,0
07-09-2024,03:45,0.85,227.6,3.74,298.0,256.0,213.0,85.0,monsoon,0
07-09-2024,04:00,0.88,228.9,3.85,308.0,264.0,220.0,88.0,monsoon,0
07-09-2024,04:15,0.82,229.1,3.6,289.0,248.0,206.0,82.0,monsoon,0
07-09-2024,04:30,0.77,230.9,3.32,268.0,230.0,192.0,77.0,monsoon,0
07-09-2024,04:45,0.86,230.3,3.72,300.0,257.0,214.0,86.0,monsoon,0
07-09-2024,05:00,0.78,229.6,3.38,272.0,233.0,194.0,78.0,monsoon,0
07-09-2024,05:15,0.75,231.7,3.22,261.0,224.0,187.0,75.0,monsoon,0
07-09-2024,05:30,0.85,230.8,3.67,297.0,254.0,212.0,85.0,monsoon,0
07-09-2024,05:45,0.77,230.8,3.34,270.0,232.0,193.0,77.0,monsoon,0
07-09-2024,06:00,2.18,227.8,9.58,764.0,655.0,546.0,218.0,monsoon,0
07-09-2024,06:15,1.67,231.1,7.23,585.0,501.0,418.0,167.0,monsoon,0
07-09-2024,06:30,0.27,233.1,8.07,94.0,80.0,67.0,27.0,monsoon,1
07-09-2024,06:45,2.02,234.3,8.63,708.0,607.0,506.0,202.0,monsoon,0
07-09-2024,07:00,1.64,233.0,7.02,573.0,491.0,409.0,164.0,monsoon,0
07-09-2024,07:15,1.43,230.7,6.2,500.0,429.0,357.0,143.0,monsoon,0
07-09-2024,07:30,1.35,231.0,5.83,471.0,404.0,337.0,135.0,monsoon,0
07-09-2024,07:45,1.72,231.7,7.42,602.0,516.0,430.0,172.0,monsoon,0
07-09-2024,08:00,1.96,229.9,8.51,685.0,587.0,489.0,196.0,monsoon,0
07-09-2024,08:15,1.78,229.2,7.78,624.0,535.0,446.0,178.0,monsoon,0
07-09-2024,08:30,1.71,230.3,7.44,600.0,514.0,428.0,171.0,monsoon,0
07-09-2024,08:45,2.04,231.2,8.82,714.0,612.0,510.0,204.0,monsoon,0
07-09-2024,09:00,1.61,228.6,7.05,564.0,483.0,403.0,161.0,monsoon,0
07-09-2024,09:15,1.41,233.9,6.03,493.0,423.0,352.0,141.0,monsoon,0
07-09-2024,09:30,1.12,226.5,4.96,393.0,337.0,281.0,112.0,monsoon,0
07-09-2024,09:45,1.28,228.6,5.6,448.0,384.0,320.0,128.0,monsoon,0
07-09-2024,10:00,1.11,228.8,4.86,389.0,334.0,278.0,111.0,monsoon,0
07-09-2024,10:15,1.08,227.9,4.73,377.0,323.0,270.0,108.0,monsoon,0
07-09-2024,10:30,1.12,229.8,4.86,391.0,335.0,280.0,112.0,monsoon,0
07-09-2024,10:45,1.36,229.9,5.92,477.0,409.0,340.0,136.0,monsoon,0
07-09-2024,11:00,1.5,228.3,6.55,524.0,449.0,374.0,150.0,monsoon,0
07-09-2024,11:15,0.97,228.9,4.23,339.0,290.0,242.0,97.0,monsoon,0
07-09-2024,11:30,1.16,228.8,5.05,405.0,347.0,289.0,116.0,monsoon,0
07-09-2024,11:45,1.24,225.6,5.51,435.0,373.0,311.0,124.0,monsoon,0
07-09-2024,12:00,1.25,227.3,5.5,438.0,375.0,313.0,125.0,monsoon,0
07-09-2024,12:15,1.4,230.7,6.06,490.0,420.0,350.0,140.0,monsoon,0
07-09-2024,12:30,1.49,231.8,6.42,521.0,446.0,372.0,149.0,monsoon,0
07-09-2024,12:45,1.16,228.6,5.09,407.0,349.0,291.0,116.0,monsoon,0
07-09-2024,13:00,1.28,231.8,5.53,448.0,384.0,320.0,128.0,monsoon,0
07-09-2024,13:15,1.35,228.8,5.88,471.0,404.0,336.0,135.0,monsoon,0
07-09-2024,13:30,1.67,228.5,7.31,585.0,501.0,418.0,167.0,monsoon,0
07-09-2024,13:45,1.31,229.8,5.72,460.0,394.0,329.0,132.0,monsoon,0
07-09-2024,14:00,1.48,230.3,6.44,519.0,445.0,371.0,148.0,monsoon,0
07-09-2024,14:15,1.08,226.2,4.79,379.0,325.0,271.0,108.0,monsoon,0
07-09-2024,14:30,1.19,233.0,5.11,416.0,357.0,298.0,119.0,monsoon,0
07-09-2024,14:45,1.53,228.6,6.71,537.0,460.0,383.0,153.0,monsoon,0
07-09-2024,15:00,1.16,227.9,5.11,407.0,349.0,291.0,116.0,monsoon,0
07-09-2024,15:15,1.49,231.4,6.43,521.0,446.0,372.0,149.0,monsoon,0
07-09-2024,15:30,1.08,228.6,4.72,378.0,324.0,270.0,108.0,monsoon,0
07-09-2024,15:45,1.1,227.1,4.84,385.0,330.0,275.0,110.0,monsoon,0
07-09-2024,16:00,1.24,228.2,5.42,433.0,371.0,309.0,124.0,monsoon,0
07-09-2024,16:15,1.31,228.8,5.75,460.0,394.0,329.0,132.0,monsoon,0
07-09-2024,16:30,1.12,231.7,4.83,392.0,336.0,280.0,112.0,monsoon,0
07-09-2024,16:45,1.29,231.0,5.6,453.0,388.0,324.0,129.0,monsoon,0
07-09-2024,17:00,1.01,232.5,4.35,354.0,303.0,253.0,101.0,monsoon,0
07-09-2024,17:15,6.17,229.9,7.44,2159.0,1851.0,1542.0,617.0,monsoon,1
07-09-2024,17:30,1.38,231.2,5.97,483.0,414.0,345.0,138.0,monsoon,0
07-09-2024,17:45,1.42,227.6,6.23,496.0,425.0,354.0,142.0,monsoon,0
07-09-2024,18:00,1.62,232.6,6.95,566.0,485.0,404.0,162.0,monsoon,0
07-09-2024,18:15,2.38,227.2,10.46,832.0,713.0,594.0,238.0,monsoon,0
07-09-2024,18:30,2.2,230.8,9.54,771.0,661.0,550.0,220.0,monsoon,0
07-09-2024,18:45,1.8,226.9,7.92,629.0,539.0,449.0,180.0,monsoon,0
07-09-2024,19:00,2.11,230.0,9.19,740.0,634.0,528.0,211.0,monsoon,0
07-09-2024,19:15,1.5,229.9,6.5,523.0,448.0,374.0,150.0,monsoon,0
07-09-2024,19:30,1.83,230.4,7.93,639.0,548.0,456.0,183.0,monsoon,0
07-09-2024,19:45,1.9,230.0,8.24,664.0,569.0,474.0,190.0,monsoon,0
07-09-2024,20:00,1.99,229.3,8.68,697.0,597.0,498.0,199.0,monsoon,0
07-09-2024,20:15,1.98,230.3,8.59,692.0,593.0,494.0,198.0,monsoon,0
07-09-2024,20:30,2.02,232.0,8.72,708.0,607.0,506.0,202.0,monsoon,0
07-09-2024,20:45,5.95,228.3,7.17,2083.0,1785.0,1488.0,595.0,monsoon,1
07-09-2024,21:00,1.78,232.7,7.64,622.0,533.0,444.0,178.0,monsoon,0
07-09-2024,21:15,2.18,229.6,9.51,764.0,655.0,546.0,218.0,monsoon,0
07-09-2024,21:30,1.9,234.6,8.12,666.0,571.0,476.0,190.0,monsoon,0
07-09-2024,21:45,1.66,229.3,7.22,579.0,496.0,414.0,166.0,monsoon,0
07-09-2024,22:00,0.86,229.4,3.76,302.0,259.0,216.0,86.0,monsoon,0
07-09-2024,22:15,0.77,232.5,3.32,270.0,232.0,193.0,77.0,monsoon,0
07-09-2024,22:30,0.72,231.7,3.09,251.0,215.0,179.0,72.0,monsoon,0
07-09-2024,22:45,0.74,230.0,3.23,260.0,223.0,186.0,74.0,monsoon,0
07-09-2024,23:00,0.73,230.0,3.16,254.0,218.0,182.0,73.0,monsoon,0
07-09-2024,23:15,0.82,232.7,3.51,286.0,245.0,204.0,82.0,monsoon,0
07-09-2024,23:30,0.71,229.8,3.11,250.0,214.0,178.0,71.0,monsoon,0
07-09-2024,23:45,0.83,231.8,3.56,289.0,248.0,206.0,83.0,monsoon,0
08-09-2024,00:00,0.09,226.7,3.43,32.0,27.0,23.0,9.0,monsoon,1
08-09-2024,00:15,0.8,226.7,3.52,279.0,239.0,200.0,80.0,monsoon,0
08-09-2024,00:30,0.83,228.5,3.62,290.0,248.0,207.0,83.0,monsoon,0
08-09-2024,00:45,0.78,232.0,3.36,273.0,234.0,195.0,78.0,monsoon,0
08-09-2024,01:00,0.76,227.9,3.31,264.0,226.0,189.0,76.0,monsoon,0
08-09-2024,01:15,0.68,229.5,2.95,237.0,203.0,170.0,68.0,monsoon,0
08-09-2024,01:30,0.85,230.6,3.7,299.0,256.0,213.0,85.0,monsoon,0
08-09-2024,01:45,0.64,230.7,2.77,223.0,191.0,160.0,64.0,monsoon,0
08-09-2024,02:00,0.73,232.8,3.12,254.0,218.0,182.0,73.0,monsoon,0
08-09-2024,02:15,0.75,230.7,3.24,261.0,224.0,187.0,75.0,monsoon,0
08-09-2024,02:30,0.76,232.5,3.25,265.0,227.0,189.0,76.0,monsoon,0
08-09-2024,02:45,0.7,230.9,3.05,246.0,211.0,176.0,70.0,monsoon,0
08-09-2024,03:00,0.75,230.5,3.26,263.0,225.0,188.0,75.0,monsoon,0
08-09-2024,03:15,0.83,226.8,3.67,292.0,250.0,208.0,83.0,monsoon,0
08-09-2024,03:30,2.96,230.5,3.31,1035.0,887.0,739.0,296.0,monsoon,1
08-09-2024,03:45,0.82,230.0,3.58,288.0,247.0,206.0,82.0,monsoon,0
08-09-2024,04:00,0.79,231.3,3.42,277.0,238.0,198.0,79.0,monsoon,0
08-09-2024,04:15,0.92,231.2,3.96,320.0,274.0,229.0,92.0,monsoon,0
08-09-2024,04:30,0.74,232.8,3.2,261.0,224.0,186.0,74.0,monsoon,0
08-09-2024,04:45,0.78,229.9,3.39,273.0,234.0,195.0,78.0,monsoon,0
08-09-2024,05:00,0.67,229.0,2.91,233.0,200.0,166.0,67.0,monsoon,0
08-09-2024,05:15,0.89,229.3,3.89,313.0,268.0,223.0,89.0,monsoon,0
08-09-2024,05:30,0.87,229.0,3.8,305.0,261.0,218.0,87.0,monsoon,0
08-09-2024,05:45,0.77,228.0,3.36,268.0,230.0,192.0,77.0,monsoon,0
08-09-2024,06:00,2.01,231.2,8.7,704.0,603.0,503.0,201.0,monsoon,0
08-09-2024,06:15,1.57,230.3,6.82,550.0,471.0,392.0,157.0,monsoon,0
08-09-2024,06:30,1.9,230.7,8.22,663.0,568.0,474.0,190.0,monsoon,0
08-09-2024,06:45,1.78,230.9,7.72,624.0,535.0,446.0,178.0,monsoon,0
08-09-2024,07:00,2.09,231.7,9.01,730.0,626.0,522.0,209.0,monsoon,0
08-09-2024,07:15,1.9,229.5,8.28,665.0,570.0,475.0,190.0,monsoon,0
08-09-2024,07:30,1.67,226.6,7.35,583.0,500.0,416.0,167.0,monsoon,0
08-09-2024,07:45,1.59,230.7,6.91,558.0,478.0,398.0,159.0,monsoon,0
08-09-2024,08:00,1.92,228.8,8.4,673.0,577.0,480.0,192.0,monsoon,0
08-09-2024,08:15,2.22,230.7,9.63,778.0,667.0,556.0,222.0,monsoon,0
08-09-2024,08:30,1.62,226.6,7.15,567.0,486.0,405.0,162.0,monsoon,0
08-09-2024,08:45,1.54,234.6,6.56,539.0,462.0,385.0,154.0,monsoon,0
08-09-2024,09:00,1.34,233.6,5.75,470.0,403.0,336.0,134.0,monsoon,0
08-09-2024,09:15,1.11,233.2,4.76,388.0,333.0,277.0,111.0,monsoon,0
08-09-2024,09:30,1.05,229.4,4.57,367.0,315.0,262.0,105.0,monsoon,0
08-09-2024,09:45,1.28,230.5,5.57,449.0,385.0,321.0,128.0,monsoon,0
08-09-2024,10:00,1.29,226.5,5.7,451.0,387.0,322.0,129.0,monsoon,0
08-09-2024,10:15,1.55,229.4,6.76,542.0,465.0,388.0,155.0,monsoon,0
08-09-2024,10:30,1.14,228.7,4.98,399.0,342.0,285.0,114.0,monsoon,0
08-09-2024,10:45,1.11,227.9,4.89,390.0,334.0,278.0,111.0,monsoon,0
08-09-2024,11:00,1.32,227.8,5.81,463.0,397.0,331.0,132.0,monsoon,0
08-09-2024,11:15,1.3,231.5,5.6,454.0,389.0,324.0,130.0,monsoon,0
08-09-2024,11:30,1.22,230.8,5.26,425.0,364.0,304.0,122.0,monsoon,0
